Cliente	Anio	Mes	Minutos_Trabajados
139	2014	06	368
139	2014	08	404
139	2014	10	356
139	2014	12	331
139	2015	02	404
139	2015	04	427
139	2015	06	515
139	2015	08	1784
139	2015	10	596
139	2015	12	459
139	2016	02	549
139	2016	04	467
139	2016	06	393
139	2016	08	469
139	2016	10	459
139	2016	12	482
139	2017	02	724
139	2017	04	493
139	2017	06	350
139	2017	08	371
139	2017	10	382
139	2017	12	417
139	2018	02	1048
139	2018	04	477
139	2018	06	400
139	2018	08	475
139	2018	10	385
139	2018	12	517
139	2019	02	743
139	2019	04	728
139	2019	06	422
139	2019	08	428
139	2019	10	366
139	2019	12	493
139	2020	02	687
139	2020	03	293
139	2020	04	293
139	2020	06	347
139	2020	07	254
139	2020	08	254
139	2020	09	254
139	2020	10	254
139	2020	11	253
139	2020	12	253
139	2021	01	434
139	2021	02	435
139	2021	03	410
139	2021	04	410
141	2019	12	442
141	2020	02	625
141	2020	03	286
141	2020	04	286
141	2020	06	459
141	2020	07	247
141	2020	08	248
141	2020	09	240
141	2020	10	241
141	2020	11	242
141	2020	12	242
141	2021	01	407
141	2021	02	407
141	2021	03	328
141	2021	04	329
144	2014	02	487
144	2014	04	471
144	2014	06	440
144	2014	08	483
144	2014	10	459
144	2014	12	412
144	2015	02	598
144	2015	04	473
144	2015	06	429
144	2015	08	360
144	2015	10	421
144	2015	12	476
144	2016	02	679
144	2016	04	479
144	2016	06	435
144	2016	08	456
144	2016	10	417
144	2016	12	415
144	2017	02	573
144	2017	04	494
144	2017	06	400
144	2017	08	407
144	2017	10	423
144	2017	12	416
144	2018	02	709
144	2018	04	392
144	2018	06	405
144	2018	08	383
144	2018	10	376
144	2018	12	397
144	2019	02	453
144	2019	04	418
144	2019	06	408
144	2019	08	457
144	2019	10	414
144	2019	12	420
144	2020	02	537
144	2020	03	247
144	2020	04	247
144	2020	06	421
144	2020	07	263
144	2020	08	263
144	2020	09	225
144	2020	10	225
144	2020	11	210
144	2020	12	210
144	2021	01	269
144	2021	02	269
144	2021	03	259
144	2021	04	260
145	2014	02	150
145	2014	04	138
145	2014	06	192
145	2014	08	303
145	2014	10	198
145	2014	12	133
145	2015	02	151
145	2015	04	142
145	2015	06	177
145	2015	08	246
145	2015	10	143
145	2015	12	161
145	2016	02	151
145	2016	04	161
145	2016	06	412
145	2016	08	848
145	2016	10	574
145	2016	12	216
145	2017	02	238
145	2017	04	215
145	2017	06	210
145	2017	08	217
145	2017	10	236
145	2017	12	195
145	2018	02	278
145	2018	04	209
145	2018	06	234
145	2018	08	215
145	2018	10	122
145	2018	12	147
145	2019	02	182
145	2019	04	164
145	2019	06	138
145	2019	08	122
145	2019	10	108
145	2019	12	106
145	2020	02	214
145	2020	03	151
145	2020	04	152
145	2020	06	200
145	2020	07	143
145	2020	08	144
145	2020	09	136
145	2020	10	137
145	2020	11	147
145	2020	12	147
145	2021	01	177
145	2021	02	178
145	2021	03	165
145	2021	04	166
148	2014	02	320
148	2014	04	307
148	2014	06	287
148	2014	08	280
148	2014	10	284
148	2014	12	295
148	2015	02	342
148	2015	04	301
148	2015	06	205
148	2015	08	121
148	2015	10	135
148	2015	12	162
148	2016	02	134
148	2016	04	63
148	2016	06	67
148	2016	08	66
148	2016	10	63
148	2016	12	62
148	2017	06	63
148	2017	08	63
148	2018	08	102
148	2018	10	110
148	2018	12	117
148	2019	02	139
148	2019	04	130
148	2019	06	144
148	2019	08	737
148	2019	10	572
148	2019	12	437
148	2020	02	578
148	2020	03	296
148	2020	04	297
148	2020	06	594
148	2020	07	393
148	2020	08	394
148	2020	09	299
148	2020	10	300
148	2020	11	218
148	2020	12	218
148	2021	01	227
148	2021	02	228
148	2021	03	230
148	2021	04	230
149	2014	02	401
149	2014	04	464
149	2014	06	406
149	2014	08	541
149	2014	10	709
149	2014	12	410
149	2015	02	718
149	2015	04	506
149	2015	06	441
149	2015	08	467
149	2015	10	372
149	2015	12	313
149	2016	02	460
149	2016	04	378
149	2016	06	308
149	2016	08	319
149	2016	10	335
149	2016	12	353
149	2017	02	490
149	2017	04	389
149	2017	06	319
149	2017	08	328
149	2017	10	353
149	2017	12	342
149	2018	02	695
149	2018	04	347
149	2018	06	344
149	2018	08	330
149	2018	10	358
149	2018	12	371
149	2019	02	498
149	2019	04	367
149	2019	06	305
149	2019	08	306
149	2019	10	283
149	2019	12	276
149	2020	02	501
149	2020	03	214
149	2020	04	215
149	2020	06	286
149	2020	07	164
149	2020	08	164
149	2020	09	160
149	2020	10	160
149	2020	11	159
149	2020	12	160
149	2021	01	217
149	2021	02	218
149	2021	03	225
149	2021	04	226
156	2014	02	255
156	2014	04	218
156	2014	06	131
156	2014	08	154
156	2014	10	128
156	2014	12	138
156	2015	02	216
156	2015	04	275
156	2015	06	263
156	2015	08	305
156	2015	10	199
156	2015	12	239
156	2016	02	307
156	2016	04	193
156	2016	06	271
156	2016	08	249
156	2016	10	267
156	2016	12	176
156	2017	02	307
156	2017	04	213
156	2017	06	241
156	2017	08	198
156	2017	10	300
156	2017	12	254
156	2018	02	482
156	2018	04	255
156	2018	06	237
156	2018	08	234
156	2018	10	215
156	2018	12	185
156	2019	02	234
156	2019	04	171
156	2019	06	131
156	2019	08	139
156	2019	10	168
156	2019	12	140
156	2020	02	109
156	2020	03	65
156	2020	04	66
156	2020	07	97
156	2020	08	97
156	2020	09	70
156	2020	10	71
156	2020	11	64
156	2020	12	65
156	2021	03	83
156	2021	04	83
159	2014	02	258
159	2014	02	428
159	2014	04	413
159	2014	04	271
159	2014	06	367
159	2014	06	286
159	2014	08	253
159	2014	08	365
159	2014	10	270
159	2014	10	354
159	2014	12	268
159	2014	12	372
159	2015	02	423
159	2015	02	268
159	2015	04	414
159	2015	06	97
159	2015	06	373
159	2015	08	349
159	2015	08	213
159	2015	10	388
159	2015	10	194
159	2015	12	194
159	2015	12	404
159	2016	02	169
159	2016	02	436
159	2016	04	153
159	2016	04	415
159	2016	06	362
159	2016	06	170
159	2016	08	301
159	2016	08	182
159	2016	10	270
159	2016	10	177
159	2016	12	174
159	2016	12	249
159	2017	02	171
159	2017	02	244
159	2017	04	215
159	2017	04	171
159	2017	06	196
159	2017	06	174
159	2017	08	174
159	2017	08	192
159	2017	10	174
159	2017	10	203
159	2017	12	255
159	2017	12	173
159	2018	02	555
159	2018	02	326
159	2018	04	237
159	2018	04	253
159	2018	06	248
159	2018	06	222
159	2018	08	205
159	2018	08	260
159	2018	10	275
159	2018	10	212
159	2018	12	291
159	2018	12	208
159	2019	02	264
159	2019	04	252
159	2019	06	170
159	2019	06	236
159	2019	08	183
159	2019	08	233
159	2019	10	219
159	2019	10	183
159	2019	12	223
159	2019	12	155
159	2020	02	252
159	2020	02	333
159	2020	03	82
159	2020	03	149
159	2020	04	150
159	2020	04	82
159	2020	06	235
159	2020	07	139
159	2020	07	108
159	2020	08	108
159	2020	08	140
159	2020	09	136
159	2020	09	90
159	2020	10	90
159	2020	10	137
159	2020	11	125
159	2020	11	155
159	2020	12	125
159	2020	12	156
159	2021	01	105
159	2021	01	161
159	2021	02	105
159	2021	02	161
159	2021	03	105
159	2021	03	151
159	2021	04	105
159	2021	04	151
160	2014	02	329
160	2014	04	318
160	2014	06	258
160	2014	08	228
160	2014	10	201
160	2014	12	232
160	2015	02	410
160	2015	04	321
160	2015	06	228
160	2015	08	200
160	2015	10	205
160	2015	12	233
160	2016	02	354
160	2016	04	274
160	2016	06	204
160	2016	08	179
160	2016	10	210
160	2016	12	252
160	2017	02	374
160	2017	04	293
160	2017	06	249
160	2017	08	236
160	2017	10	220
160	2017	12	257
160	2018	02	525
160	2018	04	273
160	2018	06	239
160	2018	08	270
160	2018	10	243
160	2018	12	269
160	2019	02	391
160	2019	04	375
160	2019	06	277
160	2019	08	274
160	2019	10	268
160	2019	12	277
160	2020	02	496
160	2020	03	228
160	2020	04	229
160	2020	06	283
160	2020	07	166
160	2020	08	167
160	2020	09	163
160	2020	10	164
160	2020	11	175
160	2020	12	175
160	2021	01	248
160	2021	02	249
160	2021	03	217
160	2021	04	218
162	2014	02	318
162	2014	04	279
162	2014	06	265
162	2014	08	269
162	2014	10	259
162	2014	12	269
162	2015	02	338
162	2015	04	308
162	2015	06	322
162	2015	08	318
162	2015	10	312
162	2015	12	309
162	2016	02	383
162	2016	04	336
162	2016	06	278
162	2016	08	303
162	2016	10	299
162	2016	12	301
162	2017	02	329
162	2017	04	296
162	2017	06	258
162	2017	08	307
162	2017	10	307
162	2017	12	319
162	2018	02	495
162	2018	04	368
162	2018	06	336
162	2018	08	337
162	2018	10	323
162	2018	12	308
162	2019	02	400
162	2019	04	380
162	2019	06	347
162	2019	08	330
162	2019	10	323
162	2019	12	314
162	2020	02	521
162	2020	03	211
162	2020	04	212
162	2020	06	300
162	2020	07	168
162	2020	08	169
162	2020	09	157
162	2020	10	158
162	2020	11	169
162	2020	12	169
162	2021	01	225
162	2021	02	226
162	2021	03	203
162	2021	04	203
176	2014	01	1190
176	2014	01	2954
176	2014	01	1381,6
176	2014	01	2894
176	2014	02	454
176	2014	02	531
176	2014	02	436
176	2014	02	4138
176	2014	02	702
176	2014	02	666
176	2014	03	1210
176	2014	03	1866
176	2014	03	16906
176	2014	03	1301,6
176	2014	04	468
176	2014	04	454
176	2014	04	23946
176	2014	04	2198
176	2014	04	3430
176	2014	04	3844,6
176	2014	05	10242
176	2014	05	2588,1
176	2014	05	1246
176	2014	05	3110
176	2014	06	290
176	2014	06	1120
176	2014	06	3966
176	2014	06	7578
176	2014	06	452
176	2014	06	588
176	2014	07	8066
176	2014	07	1522
176	2014	07	4850
176	2014	07	1247
176	2014	08	1326
176	2014	08	639,6
176	2014	08	4562
176	2014	08	459
176	2014	08	546
176	2014	08	452
176	2014	09	832,8
176	2014	09	574
176	2014	09	1266
176	2014	09	4650
176	2014	10	1166
176	2014	10	450
176	2014	10	3714
176	2014	10	634,7
176	2014	10	2406
176	2014	10	357
176	2014	11	329,4
176	2014	11	318
176	2014	11	4218
176	2014	11	142
176	2014	12	423
176	2014	12	3258
176	2014	12	4882
176	2014	12	451
176	2014	12	2381,9
176	2014	12	1990
176	2015	01	2863,6
176	2015	01	4098
176	2015	01	2350
176	2015	01	2446
176	2015	02	642,3
176	2015	02	1234
176	2015	02	4306
176	2015	02	431
176	2015	02	451
176	2015	02	110
176	2015	03	1714
176	2015	03	1405,2
176	2015	03	2758
176	2015	03	10082
176	2015	04	2737,8
176	2015	04	5590
176	2015	04	1994
176	2015	04	24834
176	2015	04	374
176	2015	04	2382
176	2015	05	2405,9
176	2015	05	14170
176	2015	05	3570
176	2015	05	1406
176	2015	06	64
176	2015	06	3007,5
176	2015	06	347
176	2015	06	881
176	2015	06	2070
176	2015	06	2526
176	2015	06	11090
176	2015	07	2906
176	2015	07	8106
176	2015	07	4185,4
176	2015	07	2242
176	2015	08	6090
176	2015	08	710
176	2015	08	830
176	2015	08	1247
176	2015	08	1465,8
176	2015	08	312
176	2015	09	410
176	2015	09	3954
176	2015	09	342
176	2015	09	982,2
176	2015	10	370
176	2015	10	896,1
176	2015	10	1088
176	2015	10	396
176	2015	10	4002
176	2015	10	374
176	2015	11	246
176	2015	11	166
176	2015	11	531,8
176	2015	11	4130
176	2015	12	1451
176	2015	12	576
176	2015	12	1433,2
176	2015	12	5066
176	2015	12	242
176	2016	01	446
176	2016	01	1082,4
176	2016	01	4450
176	2016	01	410
176	2016	02	1785
176	2016	02	300
176	2016	02	976,2
176	2016	02	206
176	2016	02	3682
176	2016	02	126
176	2016	03	1371
176	2016	03	634
176	2016	03	9842
176	2016	03	446
176	2016	04	1502
176	2016	04	2006,6
176	2016	04	1582
176	2016	04	456
176	2016	04	17970
176	2016	05	2514,2
176	2016	05	2034
176	2016	05	10858
176	2016	05	1742
176	2016	06	11714
176	2016	06	222
176	2016	06	567
176	2016	06	1164,7
176	2016	06	158
176	2016	07	210
176	2016	07	1298,5
176	2016	07	6026
176	2016	07	122
176	2016	08	5786
176	2016	08	194
176	2016	08	378
176	2016	08	945
176	2016	08	367
176	2016	08	114
176	2016	08	502,8
176	2016	09	453,6
176	2016	09	314
176	2016	09	4210
176	2016	09	62
176	2016	10	4274
176	2016	10	147
176	2016	10	246
176	2016	10	350
176	2016	10	146
176	2016	10	422,5
176	2016	10	895
176	2016	10	280
176	2016	11	170
176	2016	11	4146
176	2016	11	242
176	2016	11	432
176	2016	12	238
176	2016	12	74
176	2016	12	270
176	2016	12	833,4
176	2016	12	90
176	2016	12	406
176	2016	12	253
176	2016	12	4410
176	2017	01	286
176	2017	01	4082
176	2017	01	186
176	2017	01	931,8
176	2017	02	408
176	2017	02	63
176	2017	02	250
176	2017	02	114
176	2017	02	385
176	2017	02	1070,7
176	2017	02	4378
176	2017	03	1130,9
176	2017	03	14410
176	2017	03	218
176	2017	03	70
176	2017	04	4354,2
176	2017	04	318
176	2017	04	367
176	2017	04	3942
176	2017	04	17818
176	2017	04	318
176	2017	05	382
176	2017	05	3208,2
176	2017	05	16498
176	2017	05	2854
176	2017	06	2559,5
176	2017	06	9818
176	2017	06	390
176	2017	06	2390
176	2017	06	325
176	2017	06	414
176	2017	06	65
176	2017	07	6234
176	2017	07	1846
176	2017	07	1010,8
176	2017	07	654
176	2017	08	468
176	2017	08	299
176	2017	08	510
176	2017	08	394
176	2017	08	765,6
176	2017	08	210
176	2017	08	77
176	2017	08	7834
176	2017	09	318
176	2017	09	4082
176	2017	09	611
176	2017	09	174
176	2017	10	290
176	2017	10	232
176	2017	10	358
176	2017	10	76
176	2017	10	4498
176	2017	10	222
176	2017	10	451
176	2017	10	597,1
176	2017	11	368,6
176	2017	11	4746
176	2017	11	254
176	2017	11	210
176	2017	12	1825,6
176	2017	12	3418
176	2017	12	85
176	2017	12	202
176	2017	12	194
176	2017	12	453
176	2017	12	399
176	2018	01	162
176	2018	01	214
176	2018	01	4450
176	2018	01	1327,9
176	2018	02	112
176	2018	02	246
176	2018	02	415
176	2018	02	3762
176	2018	02	650,5
176	2018	02	469
176	2018	02	126
176	2018	03	12786
176	2018	03	70
176	2018	03	238
176	2018	03	1978,8
176	2018	04	15386
176	2018	04	438
176	2018	04	274
176	2018	04	475
176	2018	04	399
176	2018	04	1912
176	2018	05	398
176	2018	05	2119,1
176	2018	05	9554
176	2018	05	346
176	2018	06	454
176	2018	06	2281,4
176	2018	06	141
176	2018	06	346
176	2018	06	6546
176	2018	06	425
176	2018	06	435
176	2018	07	658
176	2018	07	2440,4
176	2018	07	422
176	2018	07	5914
176	2018	08	499
176	2018	08	5034
176	2018	08	1791,5
176	2018	08	130
176	2018	08	172
176	2018	08	402
176	2018	08	317
176	2018	09	1086,5
176	2018	09	4538
176	2018	09	314
176	2018	10	1161,9
176	2018	10	4530
176	2018	10	509
176	2018	10	441
176	2018	10	294
176	2018	10	153
176	2018	10	366
176	2018	10	264
176	2018	11	262
176	2018	11	4090
176	2018	11	705,5
176	2018	11	234
176	2018	12	451
176	2018	12	254
176	2018	12	150
176	2018	12	289
176	2018	12	4594
176	2018	12	67
176	2018	12	1582,5
176	2018	12	409
176	2019	01	282
176	2019	01	5082
176	2019	01	214
176	2019	01	1443,3
176	2019	02	541
176	2019	02	311
176	2019	02	70
176	2019	02	246
176	2019	02	1074
176	2019	02	728
176	2019	02	4186
176	2019	02	828,8
176	2019	03	282
176	2019	03	2298
176	2019	03	10530
176	2019	03	1383,3
176	2019	04	277
176	2019	04	354
176	2019	04	3526
176	2019	04	1436
176	2019	04	18514
176	2019	04	2916,5
176	2019	04	733
176	2019	04	1126
176	2019	04	380
176	2019	05	2906
176	2019	05	314
176	2019	05	9578
176	2019	05	2284,5
176	2019	06	815
176	2019	06	1095
176	2019	06	327
176	2019	06	10058
176	2019	06	750
176	2019	06	271
176	2019	06	4157,6
176	2019	06	3886
176	2019	06	448
176	2019	07	718
176	2019	07	785,9
176	2019	07	6890
176	2019	07	874
176	2019	08	409
176	2019	08	444
176	2019	08	737
176	2019	08	427
176	2019	08	370
176	2019	08	616,9
176	2019	08	446
176	2019	08	5242
176	2019	08	502
176	2019	09	468,1
176	2019	09	350
176	2019	09	426
176	2019	09	6306
176	2019	10	318
176	2019	10	409
176	2019	10	378
176	2019	10	3898
176	2019	10	351
176	2019	10	351
176	2019	10	427
176	2019	10	322
176	2019	10	391,1
176	2019	11	4058
176	2019	11	262
176	2019	11	501,8
176	2019	11	278
176	2019	12	380
176	2019	12	315
176	2019	12	558
176	2019	12	453
176	2019	12	270
176	2019	12	282
176	2019	12	528
176	2019	12	3602
176	2019	12	331
176	2020	01	294
176	2020	01	1624,1
176	2020	01	4306
176	2020	01	410
176	2020	02	246
176	2020	02	365
176	2020	02	1025
176	2020	02	512,5
176	2020	02	254
176	2020	02	524
176	2020	02	3514
176	2020	02	361
176	2020	03	69
176	2020	03	157
176	2020	03	370
176	2020	03	8602
176	2020	03	282
176	2020	03	1221,7
176	2020	03	362
176	2020	03	329
176	2020	03	183
176	2020	03	359
176	2020	04	14754
176	2020	04	363
176	2020	04	262
176	2020	04	69
176	2020	04	326
176	2020	04	329
176	2020	04	1337
176	2020	04	184
176	2020	04	158
176	2020	04	360
176	2020	05	426
176	2020	05	82
176	2020	05	1762,2
176	2020	05	478
176	2020	05	908
176	2020	05	16874
176	2020	06	413
176	2020	06	8418
176	2020	06	908
176	2020	06	83
176	2020	06	438
176	2020	06	752,9
176	2020	06	441
176	2020	06	338
176	2020	06	97
176	2020	06	370
176	2020	07	305
176	2020	07	5298
176	2020	07	198
176	2020	07	698
176	2020	07	422
176	2020	07	515,1
176	2020	07	218
176	2020	07	382
176	2020	08	386
176	2020	08	61
176	2020	08	306
176	2020	08	394
176	2020	08	5986
176	2020	08	198
176	2020	08	698
176	2020	08	246,6
176	2020	08	61
176	2020	08	218
176	2020	09	132
176	2020	09	233
176	2020	09	192
176	2020	09	374
176	2020	09	185
176	2020	09	5034
176	2020	09	461
176	2020	09	362
176	2020	09	321
176	2020	10	270
176	2020	10	133
176	2020	10	3994
176	2020	10	185
176	2020	10	314
176	2020	10	217,5
176	2020	10	234
176	2020	10	192
176	2020	10	322
176	2020	11	207,7
176	2020	11	4034
176	2020	11	298
176	2020	11	274
176	2020	11	193
176	2020	11	245
176	2020	11	334
176	2020	12	245
176	2020	12	5026
176	2020	12	258
176	2020	12	193
176	2020	12	274
176	2020	12	410,6
176	2020	12	274
176	2021	01	354
176	2021	01	580
176	2021	01	201
176	2021	01	231
176	2021	01	294
176	2021	01	657,7
176	2021	01	331
176	2021	01	205
176	2021	01	3842
176	2021	02	290
176	2021	02	331
176	2021	02	232
176	2021	02	206
176	2021	02	158
176	2021	02	3626
176	2021	02	201
176	2021	02	76,3
176	2021	02	580
176	2021	03	180
176	2021	03	109
176	2021	03	210
176	2021	03	226
176	2021	03	270
176	2021	03	329
176	2021	03	15562
176	2021	03	565,9
176	2021	03	413
176	2021	04	334
176	2021	04	1313,3
176	2021	04	414
176	2021	04	181
176	2021	04	290
176	2021	04	22274
176	2021	04	329
176	2021	04	211
176	2021	04	109
176	2021	05	1192,7
176	2021	05	374
176	2021	05	254
176	2021	05	7994
185	2014	02	209
185	2014	02	234
185	2014	04	235
185	2014	04	196
185	2014	06	222
185	2014	06	269
185	2014	08	429
185	2014	08	213
185	2014	10	214
185	2014	10	387
185	2014	12	210
185	2014	12	211
185	2015	02	194
185	2015	02	257
185	2015	04	199
185	2015	04	267
185	2015	06	300
185	2015	06	266
185	2015	08	259
185	2015	08	452
185	2015	10	384
185	2015	10	264
185	2015	12	260
185	2015	12	227
185	2016	02	264
185	2016	02	194
185	2016	04	284
185	2016	04	215
185	2016	06	242
185	2016	06	236
185	2016	08	334
185	2016	08	248
185	2016	10	251
185	2016	10	242
185	2016	12	165
185	2016	12	245
185	2017	02	273
185	2017	02	164
185	2017	04	151
185	2017	04	222
185	2017	06	215
185	2017	06	172
185	2017	08	263
185	2017	08	244
185	2017	10	197
185	2017	10	182
185	2017	12	133
185	2017	12	218
185	2018	02	146
185	2018	02	248
185	2018	04	179
185	2018	04	130
185	2018	06	152
185	2018	06	135
185	2018	08	117
185	2018	08	121
185	2018	10	133
185	2018	10	117
185	2018	12	113
185	2018	12	148
185	2019	02	132
185	2019	02	123
185	2019	04	122
185	2019	04	141
185	2019	06	153
185	2019	06	145
185	2019	08	159
185	2019	08	169
185	2019	10	190
185	2019	10	163
185	2019	12	164
185	2019	12	187
185	2020	02	259
185	2020	02	165
185	2020	03	116
185	2020	03	144
185	2020	04	117
185	2020	04	145
185	2020	06	258
185	2020	06	290
185	2020	07	189
185	2020	07	182
185	2020	08	183
185	2020	08	190
185	2020	09	148
185	2020	09	170
185	2020	10	148
185	2020	10	170
185	2020	11	120
185	2020	11	175
185	2020	12	120
185	2020	12	175
185	2021	01	113
185	2021	01	169
185	2021	02	169
185	2021	02	113
185	2021	03	158
185	2021	03	112
185	2021	04	158
185	2021	04	112
187	2014	02	555
187	2014	04	252
187	2014	06	243
187	2014	08	244
187	2014	10	235
187	2014	12	355
187	2015	02	440
187	2015	04	301
187	2015	06	250
187	2015	08	233
187	2015	10	264
187	2015	12	356
187	2016	02	462
187	2016	04	325
187	2016	06	276
187	2016	08	253
187	2016	10	259
187	2016	12	326
187	2017	02	388
187	2017	04	320
187	2017	06	271
187	2017	08	282
187	2017	10	290
187	2017	12	411
187	2018	02	479
187	2018	04	340
187	2018	06	279
187	2018	08	257
187	2018	10	285
187	2018	12	310
187	2019	02	648
187	2019	04	475
187	2019	06	363
187	2019	08	242
187	2019	10	116
187	2019	12	65
187	2020	02	90
187	2020	03	112
187	2020	04	112
187	2020	05	141
187	2020	06	142
187	2020	07	146
187	2020	08	147
187	2020	09	151
187	2020	10	152
187	2020	11	172
187	2020	12	173
187	2021	01	169
187	2021	02	169
187	2021	03	126
187	2021	04	126
188	2014	02	440
188	2014	04	351
188	2014	06	289
188	2014	08	261
188	2014	10	270
188	2014	12	335
188	2015	02	518
188	2015	04	433
188	2015	06	482
188	2015	08	453
188	2015	10	470
188	2015	12	560
188	2016	02	691
188	2016	04	394
188	2016	06	276
188	2016	08	242
188	2016	10	296
188	2016	12	317
188	2017	02	545
188	2017	04	429
188	2017	06	313
188	2017	08	237
188	2017	10	224
188	2017	12	253
188	2018	02	466
188	2018	04	291
188	2018	06	108
188	2018	08	169
188	2018	10	151
188	2018	12	238
188	2019	02	480
188	2019	04	287
188	2019	06	167
188	2019	08	155
188	2019	10	137
188	2019	12	181
188	2020	02	471
188	2020	03	207
188	2020	04	208
188	2020	06	279
188	2020	07	136
188	2020	08	136
188	2020	09	143
188	2020	10	144
188	2020	11	209
188	2020	12	209
188	2021	01	640
188	2021	02	641
188	2021	03	477
188	2021	04	477
192	2014	02	452
192	2014	04	351
192	2014	06	290
192	2014	08	264
192	2014	10	281
192	2014	12	319
192	2015	02	485
192	2015	04	370
192	2015	06	311
192	2015	08	292
192	2015	10	276
192	2015	12	286
192	2016	02	420
192	2016	04	342
192	2016	06	303
192	2016	08	288
192	2016	10	258
192	2016	12	287
192	2017	02	371
192	2017	04	288
192	2017	06	242
192	2017	08	229
192	2017	10	241
192	2017	12	270
192	2018	02	457
192	2018	04	290
192	2018	06	252
192	2018	08	243
192	2018	10	270
192	2018	12	353
192	2019	02	429
192	2019	04	383
192	2019	06	304
192	2019	08	467
192	2019	10	109
192	2019	12	258
192	2020	02	438
192	2020	03	186
192	2020	04	186
192	2020	06	216
192	2020	07	113
192	2020	08	113
192	2020	09	137
192	2020	10	138
192	2020	11	122
192	2020	12	122
192	2021	01	222
192	2021	02	222
192	2021	03	188
192	2021	04	188
194	2014	02	275
194	2014	04	243
194	2014	06	225
194	2014	08	255
194	2014	10	234
194	2014	12	267
194	2015	02	330
194	2015	04	291
194	2015	06	211
194	2015	08	74
194	2017	04	160
194	2017	06	254
194	2017	08	273
194	2017	10	254
194	2017	12	268
194	2018	02	288
194	2018	04	233
194	2018	06	229
194	2018	08	225
194	2018	10	235
194	2018	12	216
194	2019	02	423
194	2019	04	631
194	2019	06	787
194	2019	08	819
194	2019	10	406
194	2019	12	150
194	2020	02	638
194	2020	03	204
194	2020	04	204
194	2020	06	478
194	2020	07	274
194	2020	08	274
194	2020	09	252
194	2020	10	253
194	2020	11	268
194	2020	12	269
194	2021	01	385
194	2021	02	386
194	2021	03	306
194	2021	04	307
195	2015	08	75
195	2015	10	71
195	2015	12	68
195	2016	08	74
195	2016	10	106
195	2016	12	157
195	2017	02	140
195	2017	04	133
195	2017	06	152
195	2017	08	159
195	2017	10	150
195	2017	12	122
195	2018	02	148
195	2018	04	137
195	2018	06	139
195	2018	08	148
195	2018	10	126
195	2018	12	143
195	2019	02	139
195	2019	04	133
